AGS,GEN,treatment,treated_0,treated_10,treated_20,treated_30,treated_50,treated_100
08317100,Ortenberg,None,0,0,0,0,0,0
08317141,Willstätt,None,0,0,0,0,0,0
08326031,Königsfeld im Schwarzwald,None,0,0,0,0,0,0
08216043,Rastatt,100,0,0,0,0,0,1
08315022,Buggingen,None,0,0,0,0,0,0
08118073,Vaihingen an der Enz,50,0,0,0,0,1,1
08325015,Epfendorf,None,0,0,0,0,0,0
08115034,Mötzingen,None,0,0,0,0,0,0
08315028,Ebringen,None,0,0,0,0,0,0
08317151,Neuried,None,0,0,0,0,0,0
08327033,Mahlstetten,None,0,0,0,0,0,0
08317114,Rust,None,0,0,0,0,0,0
09780145,Wertach,None,0,0,0,0,0,0
09780131,Obermaiselstein,None,0,0,0,0,0,0
09177115,Dorfen,None,0,0,0,0,0,0
09274113,Altdorf,None,0,0,0,0,0,0
09376161,Schwandorf,None,0,0,0,0,0,0
09190154,Steingaden,None,0,0,0,0,0,0
09271114,Außernzell,None,0,0,0,0,0,0
09175137,Steinhöring,None,0,0,0,0,0,0
09375179,Obertraubling,None,0,0,0,0,0,0
09177138,Steinkirchen,None,0,0,0,0,0,0
09187134,Griesstätt,None,0,0,0,0,0,0
09177121,Hohenpolding,None,0,0,0,0,0,0
09175123,Hohenlinden,None,0,0,0,0,0,0
09274154,Neufraunhofen,None,0,0,0,0,0,0
09177124,Kirchberg,None,0,0,0,0,0,0
09772179,Mittelneufnach,100,0,0,0,0,0,1
09186151,Scheyern,100,0,0,0,0,0,1
09778134,Eppishausen,100,0,0,0,0,0,1
09188127,Krailling,None,0,0,0,0,0,0
09184123,Haar,None,0,0,0,0,0,0
09181126,Hurlach,100,0,0,0,0,0,1
09777147,Lechbruck am See,None,0,0,0,0,0,0
09777179,Wald,None,0,0,0,0,0,0
09190142,Polling,None,0,0,0,0,0,0
09180134,Uffing a. Staffelsee,None,0,0,0,0,0,0
09175114,Bruck,None,0,0,0,0,0,0
03252005,Emmerthal,10,0,1,1,1,1,1
09175128,Moosach,None,0,0,0,0,0,0
09777155,Oberostendorf,None,0,0,0,0,0,0
08118078,Freiberg am Neckar,50,0,0,0,0,1,1
08118077,Ingersheim,50,0,0,0,0,1,1
08119089,Berglen,100,0,0,0,0,0,1
08116071,Wendlingen am Neckar,None,0,0,0,0,0,0
08127086,Untermünkheim,50,0,0,0,0,1,1
08215100,Bad Schönborn,20,0,0,1,1,1,1
07340049,Spirkelbach,100,0,0,0,0,0,1
08215066,Philippsburg,None,0,0,0,0,0,0
07334016,Leimersheim,30,0,0,0,1,1,1
08235029,Gechingen,None,0,0,0,0,0,0
08125047,Ittlingen,30,0,0,0,1,1,1
08215102,Eggenstein-Leopoldshafen,30,0,0,0,1,1,1
08417002,Balingen,None,0,0,0,0,0,0
08315052,Hinterzarten,None,0,0,0,0,0,0
08315016,Breitnau,None,0,0,0,0,0,0
07337007,Billigheim-Ingenheim,100,0,0,0,0,0,1
08326027,Hüfingen,None,0,0,0,0,0,0
08326012,Donaueschingen,None,0,0,0,0,0,0
08336079,Schönau im Schwarzwald,None,0,0,0,0,0,0
08235006,Altensteig,None,0,0,0,0,0,0
07337031,Göcklingen,100,0,0,0,0,0,1
08316020,Kenzingen,None,0,0,0,0,0,0
09376163,Schwarzenfeld,None,0,0,0,0,0,0
09271143,Otzing,None,0,0,0,0,0,0
09187125,Eggstätt,None,0,0,0,0,0,0
09376144,Nabburg,None,0,0,0,0,0,0
09279137,Wallersdorf,None,0,0,0,0,0,0
09171123,Marktl,None,0,0,0,0,0,0
12061405,Rietzneuendorf-Staakow,None,0,0,0,0,0,0
03360020,Soltendieck,None,0,0,0,0,0,0
09271123,Grattersdorf,None,0,0,0,0,0,0
09377119,Fuchsmühl,None,0,0,0,0,0,0
09278140,Irlbach,None,0,0,0,0,0,0
16076043,Linda b. Weida,100,0,0,0,0,0,1
09272142,Saldenburg,None,0,0,0,0,0,0
09276115,Bayerisch Eisenstein,None,0,0,0,0,0,0
09278129,Haibach,None,0,0,0,0,0,0
09183127,Mettenheim,None,0,0,0,0,0,0
09187128,Bad Endorf,None,0,0,0,0,0,0
09376178,Winklarn,None,0,0,0,0,0,0
09189135,Petting,None,0,0,0,0,0,0
16077015,Haselbach,100,0,0,0,0,0,1
09183125,Lohkirchen,None,0,0,0,0,0,0
09186149,Rohrbach,100,0,0,0,0,0,1
10041511,Friedrichsthal,None,0,0,0,0,0,0
15091145,Jessen (Elster),None,0,0,0,0,0,0
12072298,Niederer Fläming,None,0,0,0,0,0,0
09377127,Immenreuth,100,0,0,0,0,0,1
16075029,Geroda,50,0,0,0,0,1,1
16076044,Lindenkreuz,50,0,0,0,0,1,1
16074017,Eineborn,30,0,0,0,1,1,1
16076014,Crimla,100,0,0,0,0,0,1
16076041,Langenwolschendorf,50,0,0,0,0,1,1
09475158,Oberkotzau,100,0,0,0,0,0,1
16076088,Harth-Pöllnitz,50,0,0,0,0,1,1
16076042,Lederhose,50,0,0,0,0,1,1
16070033,Liebenstein,None,0,0,0,0,0,0
16075031,Gertewitz,10,0,1,1,1,1,1
16069035,Oberstadt,100,0,0,0,0,0,1
16070005,Böhlen,100,0,0,0,0,0,1
06535016,Schotten,100,0,0,0,0,0,1
09672136,Nüdlingen,0,1,1,1,1,1,1
06535006,Grebenau,50,0,0,0,0,1,1
06431015,Lindenfels,100,0,0,0,0,0,1
07338011,Harthausen,10,0,1,1,1,1,1
07339013,Dolgesheim,50,0,0,0,0,1,1
06432016,Ober-Ramstadt,100,0,0,0,0,0,1
09671153,Sommerkahl,100,0,0,0,0,0,1
09676141,Mönchberg,100,0,0,0,0,0,1
09677181,Rothenfels,100,0,0,0,0,0,1
09679155,Kleinrinderfeld,30,0,0,0,1,1,1
09671122,Großostheim,None,0,0,0,0,0,0
08128047,Grünsfeld,30,0,0,0,1,1,1
08225033,Haßmersheim,30,0,0,0,1,1,1
09671159,Westerngrund,100,0,0,0,0,0,1
08125079,Offenau,20,0,0,1,1,1,1
09672127,Hammelburg,0,1,1,1,1,1,1
09679131,Frickenhausen a. Main,10,0,1,1,1,1,1
09778209,Rammingen,None,0,0,0,0,0,0
09184145,Taufkirchen,None,0,0,0,0,0,0
08127052,Mainhardt,50,0,0,0,0,1,1
08127100,Rosengarten,100,0,0,0,0,0,1
08118080,Korntal-Münchingen,100,0,0,0,0,0,1
08125046,Ilsfeld,20,0,0,1,1,1,1
08118006,Benningen am Neckar,50,0,0,0,0,1,1
08117012,Bad Boll,None,0,0,0,0,0,0
08118053,Mundelsheim,50,0,0,0,0,1,1
08425125,Unterwachingen,None,0,0,0,0,0,0
08436008,Aulendorf,None,0,0,0,0,0,0
08435067,Deggenhausertal,None,0,0,0,0,0,0
08436018,Bodnegg,None,0,0,0,0,0,0
15090003,Aland,None,0,0,0,0,0,0
08436093,Ebersbach-Musbach,None,0,0,0,0,0,0
08437065,Krauchenwies,None,0,0,0,0,0,0
08417063,Straßberg,None,0,0,0,0,0,0
08426011,Attenweiler,None,0,0,0,0,0,0
08425091,Oberstadion,None,0,0,0,0,0,0
08116029,Holzmaden,None,0,0,0,0,0,0
08117025,Gingen an der Fils,None,0,0,0,0,0,0
08416023,Kusterdingen,None,0,0,0,0,0,0
08117042,Salach,None,0,0,0,0,0,0
08116004,Altbach,100,0,0,0,0,0,1
08437056,Illmensee,None,0,0,0,0,0,0
08437044,Herbertingen,None,0,0,0,0,0,0
08426071,Maselheim,None,0,0,0,0,0,0
08426013,Bad Buchau,None,0,0,0,0,0,0
08426074,Mittelbiberach,None,0,0,0,0,0,0
08426008,Altheim,None,0,0,0,0,0,0
08437123,Sauldorf,None,0,0,0,0,0,0
09774143,Ichenhausen,100,0,0,0,0,0,1
08436039,Grünkraut,None,0,0,0,0,0,0
09776114,Heimenkirch,None,0,0,0,0,0,0
08425055,Hausen am Bussen,None,0,0,0,0,0,0
03155010,Nörten-Hardenberg,0,1,1,1,1,1,1
08426035,Dürmentingen,None,0,0,0,0,0,0
08437053,Hohentengen,None,0,0,0,0,0,0
08426124,Uttenweiler,None,0,0,0,0,0,0
08127059,Michelfeld,50,0,0,0,0,1,1
08127076,Schwäbisch Hall,50,0,0,0,0,1,1
08337124,Eggingen,None,0,0,0,0,0,0
07334012,Jockgrim,50,0,0,0,0,1,1
08215009,Bruchsal,20,0,0,1,1,1,1
08215103,Karlsdorf-Neuthard,20,0,0,1,1,1,1
03255018,Heinade,0,1,1,1,1,1,1
05334020,Monschau,30,0,0,0,1,1,1
09190160,Wildsteig,None,0,0,0,0,0,0
08317150,Schwanau,None,0,0,0,0,0,0
08317047,Hohberg,None,0,0,0,0,0,0
08316051,Wyhl am Kaiserstuhl,None,0,0,0,0,0,0
08317122,Schutterwald,None,0,0,0,0,0,0
08316049,Weisweil,None,0,0,0,0,0,0
16075125,Wilhelmsdorf,10,0,1,1,1,1,1
08436052,Kißlegg,None,0,0,0,0,0,0
03459020,Hagen am Teutoburger Wald,30,0,0,0,1,1,1
16062054,Urbach,None,0,0,0,0,0,0
08436006,Amtzell,None,0,0,0,0,0,0
08435052,Salem,None,0,0,0,0,0,0
08425104,Rottenacker,None,0,0,0,0,0,0
09186137,Manching,100,0,0,0,0,0,1
08337030,Dettighofen,None,0,0,0,0,0,0
08337062,Klettgau,None,0,0,0,0,0,0
08337053,Hohentengen am Hochrhein,None,0,0,0,0,0,0
08336043,Inzlingen,None,0,0,0,0,0,0
08136033,Hüttlingen,None,0,0,0,0,0,0
09774151,Landensberg,100,0,0,0,0,0,1
08136050,Oberkochen,None,0,0,0,0,0,0
09779136,Ederheim,100,0,0,0,0,0,1
08136002,Abtsgmünd,100,0,0,0,0,0,1
08136003,Adelmannsfelden,100,0,0,0,0,0,1
08135027,Niederstotzingen,100,0,0,0,0,0,1
09576148,Thalmässing,20,0,0,1,1,1,1
09185116,Berg im Gau,50,0,0,0,0,1,1
09185157,Rohrenfels,50,0,0,0,0,1,1
09174122,Hebertshausen,100,0,0,0,0,0,1
09373143,Lupburg,100,0,0,0,0,0,1
09176120,Denkendorf,100,0,0,0,0,0,1
09772166,Kühlenthal,10,0,1,1,1,1,1
09184120,Gräfelfing,None,0,0,0,0,0,0
09179138,Moorenweis,100,0,0,0,0,0,1
09777177,Waal,None,0,0,0,0,0,0
03456020,Samern,30,0,0,0,1,1,1
